name,description,unit,metric_type,gauge,sum,histogram,exponential_histogram,summary,metadata,resource,resource_schema_url,instrumentation_scope,metric_schema_url
system.cpu.time,Total seconds each logical CPU spent on each mode.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850181547757"",""value"":1.69,""exemplars"":[],""attributes"":{""cpu"":""cpu5"",""state"":""nice""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/cpuscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
system.cpu.load_average.1m,Average CPU Load over 1 minute.,{thread},gauge,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850181659507"",""value"":6.95,""exemplars"":[],""attributes"":{},""flags"":null}",null,null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/loadscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
system.cpu.load_average.5m,Average CPU Load over 5 minutes.,{thread},gauge,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850181659507"",""value"":6.03,""exemplars"":[],""attributes"":{},""flags"":null}",null,null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/loadscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
system.cpu.time,Total seconds each logical CPU spent on each mode.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850181547757"",""value"":86.68,""exemplars"":[],""attributes"":{""cpu"":""cpu4"",""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/cpuscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219895548"",""value"":0.32,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.command"":""/init"",""os.type"":""linux"",""process.executable.path"":"""",""process.parent_pid"":""0"",""host.name"":""docker-desktop"",""process.command_line"":""/init"",""process.pid"":""1"",""process.executable.name"":""init""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219895548"",""value"":0.16,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.pid"":""1"",""os.type"":""linux"",""process.command"":""/init"",""process.executable.path"":"""",""host.name"":""docker-desktop"",""process.parent_pid"":""0"",""process.command_line"":""/init"",""process.executable.name"":""init""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219895548"",""value"":53329920,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.pid"":""1"",""host.name"":""docker-desktop"",""process.command_line"":""/init"",""process.executable.name"":""init"",""process.executable.path"":"""",""os.type"":""linux"",""process.parent_pid"":""0"",""process.command"":""/init""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
system.cpu.time,Total seconds each logical CPU spent on each mode.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850181547757"",""value"":28.65,""exemplars"":[],""attributes"":{""state"":""system"",""cpu"":""cpu9""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/cpuscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219895548"",""value"":1322283008,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""process.pid"":""1"",""host.name"":""docker-desktop"",""process.command"":""/init"",""process.executable.name"":""init"",""process.parent_pid"":""0"",""os.type"":""linux"",""process.command_line"":""/init""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219895548"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.pid"":""1"",""process.executable.path"":"""",""process.command"":""/init"",""process.command_line"":""/init"",""process.executable.name"":""init"",""process.parent_pid"":""0"",""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219948882"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""process.parent_pid"":""0"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.executable.name"":""kthreadd"",""process.command"":"""",""os.type"":""linux"",""process.pid"":""2""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219948882"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.command"":"""",""process.parent_pid"":""0"",""process.executable.path"":"""",""process.pid"":""2"",""process.executable.name"":""kthreadd""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219948882"",""value"":0,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.executable.name"":""kthreadd"",""process.command"":"""",""process.parent_pid"":""0"",""os.type"":""linux"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.executable.path"":"""",""process.pid"":""2""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219948882"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""process.parent_pid"":""0"",""os.type"":""linux"",""process.executable.name"":""kthreadd"",""process.executable.path"":"""",""process.command_line"":"""",""process.pid"":""2"",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219948882"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.executable.name"":""kthreadd"",""host.name"":""docker-desktop"",""os.type"":""linux"",""process.command_line"":"""",""process.parent_pid"":""0"",""process.command"":"""",""process.pid"":""2"",""process.executable.path"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219971548"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.parent_pid"":""2"",""process.command_line"":"""",""process.executable.path"":"""",""os.type"":""linux"",""process.pid"":""3"",""host.name"":""docker-desktop"",""process.command"":"""",""process.executable.name"":""pool_workqueue_release""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219971548"",""value"":0,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""process.executable.path"":"""",""process.parent_pid"":""2"",""process.command"":"""",""process.executable.name"":""pool_workqueue_release"",""process.command_line"":"""",""process.pid"":""3"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219971548"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.command_line"":"""",""os.type"":""linux"",""process.command"":"""",""process.executable.path"":"""",""process.executable.name"":""pool_workqueue_release"",""host.name"":""docker-desktop"",""process.pid"":""3"",""process.parent_pid"":""2""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219995882"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.pid"":""4"",""host.name"":""docker-desktop"",""process.command_line"":"""",""process.parent_pid"":""2"",""process.command"":"""",""process.executable.name"":""kworker/R-rcu_gp"",""os.type"":""linux"",""process.executable.path"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850219995882"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""process.executable.path"":"""",""host.name"":""docker-desktop"",""process.executable.name"":""kworker/R-rcu_gp"",""process.command"":"""",""process.pid"":""4"",""process.parent_pid"":""2"",""process.command_line"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
